time	Distance4	Ax4	Ay4	Vaz4	Steer4	Throttle4	Brake4	Gear4	Speed4	LapTime4	RPM4	Fuel4	Distance5	Ax5	Ay5	Vaz5	Steer5	Throttle5	Brake5	Gear5	Speed5	LapTime5	RPM5	Fuel5	Distance6	Ax6	Ay6	Vaz6	Steer6	Throttle6	Brake6	Gear6	Speed6	LapTime6	RPM6	Fuel6	Distance3	Ax3	Ay3	Vaz3	Steer3	Throttle3	Brake3	Gear3	Speed3	LapTime3	RPM3	Fuel3	Distance8	Ax8	Ay8	Vaz8	Steer8	Throttle8	Brake8	Gear8	Speed8	LapTime8	RPM8	Fuel8	Distance9	Ax9	Ay9	Vaz9	Steer9	Throttle9	Brake9	Gear9	Speed9	LapTime9	RPM9	Fuel9	Distance7	Ax7	Ay7	Vaz7	Steer7	Throttle7	Brake7	Gear7	Speed7	LapTime7	RPM7	Fuel7
3.024000 25.963354 6.899012 -0.113474 -0.003223 -0.000603 0.100000 0.000000 2.000000 31.719210 3.018000 565.381958 9.132386 5.991207 9.091208 -0.428825 -0.015215 -0.003424 1.000000 0.000000 2.000000 28.667654 3.018000 728.272095 9.143037 5783.157715 9.887387 1.979823 0.036858 0.020315 1.000000 0.000000 2.000000 29.885031 3.018000 829.112244 9.127392 5775.844238 9.716102 -2.677929 -0.104772 -0.025455 1.000000 0.000000 2.000000 30.022806 3.018000 835.556702 9.130702 5763.187500 9.642116 -2.148865 -0.074547 -0.016777 1.000000 0.000000 2.000000 30.292128 3.018000 817.281799 9.125504 5751.636719 9.566937 1.650823 0.069807 0.015029 1.000000 0.000000 2.000000 29.442984 3.018000 793.679382 9.134403 5745.727539 2.180524 1.374276 0.005702 -0.000180 0.400002 0.000000 2.000000 28.220871 3.018000 699.194885 9.130094 
3.082000 27.358431 -0.530814 -0.112212 -0.003181 -0.000775 0.100000 0.000000 3.000000 31.684967 3.062000 559.408752 9.132303 7.258297 9.018240 -0.373018 -0.011867 -0.002819 1.000000 0.000000 2.000000 29.192053 3.062000 740.787781 9.140813 0.536438 9.769217 -0.106851 0.029337 -0.008755 1.000000 0.000000 2.000000 30.454411 3.062000 843.026306 9.124626 5777.166016 9.601712 -3.463217 -0.125401 -0.034434 1.000000 0.000000 2.000000 30.583132 3.062000 849.293823 9.127909 5764.529297 9.550994 -1.879864 -0.058600 -0.012446 1.000000 0.000000 2.000000 30.847744 3.062000 831.281128 9.122794 5752.937500 9.446925 2.319999 0.083979 0.020895 1.000000 0.000000 2.000000 29.993479 3.062000 807.494385 9.131886 5746.973145 5.048893 0.421262 -0.007894 -0.001293 0.600001 0.000000 2.000000 28.439020 3.062000 709.131165 9.129086 
3.262000 33.647369 6.148345 0.032680 0.002890 0.000293 1.000000 0.000000 3.000000 32.162571 3.260000 570.058594 9.129473 13.174426 8.773459 -0.022833 -0.000039 0.000899 1.000000 0.000000 2.000000 30.792147 3.260000 779.603943 9.133764 6.605892 -0.472115 0.971379 0.033108 0.006384 1.000000 0.000000 3.000000 30.681286 3.260000 543.099670 9.123181 5783.331055 9.007575 -3.236205 -0.091209 -0.024075 1.000000 0.000000 2.000000 32.253227 3.260000 888.551758 9.119296 5770.683105 -0.465850 -0.363255 -0.007705 -0.001427 1.000000 0.000000 3.000000 31.067659 3.260000 599.857300 9.121278 5759.011719 -0.317621 3.841838 0.105700 0.030149 0.100000 0.000000 3.000000 31.276335 3.260000 604.152161 9.125874 5752.740723 9.503428 -0.394818 -0.012417 -0.006078 1.000000 0.000000 2.000000 29.994963 3.260000 764.805298 9.121964 
3.310000 35.068016 6.135343 -0.032901 -0.000149 -0.000648 1.000000 0.000000 3.000000 32.456734 3.304000 574.681519 9.128004 14.536181 8.739065 0.113492 0.003907 0.001843 1.000000 0.000000 2.000000 31.212250 3.304000 789.736633 9.131845 7.960685 6.442974 0.970363 0.031750 0.007091 1.000000 0.000000 3.000000 30.970905 3.304000 553.313293 9.121660 0.798157 8.817233 -4.378900 -0.142817 -0.044779 1.000000 0.000000 2.000000 32.679565 3.304000 898.725220 9.117010 5772.058105 7.671419 -0.150861 -0.003305 0.000094 1.000000 0.000000 3.000000 31.415087 3.304000 611.669617 9.119464 5760.387695 -0.315409 3.501457 0.114427 0.026348 0.100000 0.000000 3.000000 31.260313 3.304000 599.410217 9.125805 5754.071777 9.410046 -0.654654 -0.014524 -0.006856 1.000000 0.000000 2.000000 30.448088 3.304000 776.992981 9.119836 
3.360000 36.500511 6.131137 -0.079263 -0.003169 -0.001048 1.000000 0.000000 3.000000 32.762691 3.348000 580.046936 9.126454 15.914840 8.679811 0.175240 0.008591 0.002147 1.000000 0.000000 2.000000 31.647049 3.348000 800.148987 9.129834 9.327934 6.410987 0.958655 0.028141 0.006849 1.000000 0.000000 3.000000 31.291288 3.348000 557.748230 9.120063 2.242493 8.705946 -3.461769 -0.126619 -0.021770 1.000000 0.000000 2.000000 33.115650 3.348000 909.453674 9.114650 5773.447754 7.606493 -0.062381 0.000474 0.000448 1.000000 0.000000 3.000000 31.796131 3.348000 617.396423 9.117557 5761.762695 -0.309170 3.126176 0.106758 0.021468 0.100000 0.000000 3.000000 31.243795 3.348000 594.676270 9.125733 5755.420898 9.331367 -0.675813 -0.017047 -0.006740 1.000000 0.000000 2.000000 30.915913 3.348000 788.880371 9.117599 
3.410000 37.945091 6.137756 -0.135129 -0.005191 -0.001345 1.000000 0.000000 3.000000 33.068768 3.392000 585.684021 9.124883 17.310226 8.619599 0.341904 0.012893 0.003608 1.000000 0.000000 2.000000 32.078598 3.392000 810.693726 9.127808 10.707573 6.397693 0.885122 0.027689 0.006665 1.000000 0.000000 3.000000 31.610752 3.392000 563.040588 9.118443 3.702454 -0.584274 -3.940831 -0.089106 -0.021988 0.100000 0.000000 3.000000 33.243866 3.392000 660.792114 9.113975 5774.852539 7.569456 0.015855 0.002556 0.000697 1.000000 0.000000 3.000000 32.174782 3.392000 624.459106 9.115626 5763.139160 7.521259 2.433839 0.087293 0.014455 1.000000 0.000000 3.000000 31.504095 3.392000 613.139526 9.124292 5756.789062 9.251657 -0.670597 -0.020145 -0.006407 1.000000 0.000000 2.000000 31.379841 3.392000 799.932800 9.115357 
3.458000 39.401447 6.150524 -0.184190 -0.006597 -0.001565 1.000000 0.000000 3.000000 33.363083 3.436000 591.147278 9.123355 18.722336 8.564288 0.400436 0.015144 0.003551 1.000000 0.000000 2.000000 32.490349 3.436000 820.560852 9.125845 12.099658 6.399880 1.005528 0.030544 0.008607 1.000000 0.000000 3.000000 31.917227 3.436000 568.631409 9.116868 5.164669 -0.581589 -3.365418 -0.087313 -0.020480 0.100000 0.000000 3.000000 33.214714 3.436000 652.672302 9.113845 5776.272949 7.554137 0.085249 0.003982 0.001097 1.000000 0.000000 3.000000 32.537281 3.436000 631.701294 9.113750 5764.528809 7.433804 1.918417 0.047473 0.007696 1.000000 0.000000 3.000000 31.861954 3.436000 617.668518 9.122575 5758.174316 9.166736 -0.763083 -0.022454 -0.007310 1.000000 0.000000 2.000000 31.821264 3.436000 810.147888 9.113185 
3.502000 40.869648 6.165265 -0.154598 -0.005291 -0.000895 1.000000 0.000000 3.000000 33.633492 3.480000 596.079102 9.121939 20.151041 8.491032 0.577967 0.020098 0.005251 1.000000 0.000000 2.000000 32.865322 3.480000 829.625061 9.124041 13.504138 6.414383 0.993109 0.031592 0.008230 1.000000 0.000000 3.000000 32.198387 3.480000 574.005432 9.115406 6.625607 -0.450405 -2.933530 -0.080871 -0.017173 0.100000 0.000000 3.000000 33.192570 3.480000 645.490417 9.113740 5777.708008 7.530807 0.127156 0.004910 0.001303 1.000000 0.000000 3.000000 32.868420 3.480000 638.373596 9.112015 5765.932129 7.378300 1.032243 0.010222 0.001853 1.000000 0.000000 3.000000 32.187138 3.480000 623.226074 9.120980 5759.578125 9.084876 -0.784117 -0.022216 -0.007256 1.000000 0.000000 2.000000 32.222179 3.480000 819.469055 9.111192 
3.578000 43.841690 6.187090 -0.038243 -0.000234 0.000269 1.000000 0.000000 3.000000 34.101986 3.568000 604.379883 9.119455 23.050760 -0.440233 0.883405 0.026816 0.007473 0.100000 0.000000 3.000000 33.076191 3.568000 599.394958 9.122971 16.350266 6.447895 1.137620 0.036308 0.009041 1.000000 0.000000 3.000000 32.686237 3.568000 582.870483 9.112843 9.549370 6.673934 -2.128520 -0.061679 -0.010603 1.000000 0.000000 3.000000 33.499138 3.568000 667.206299 9.111767 5780.623047 7.496806 0.076876 0.002878 0.000265 1.000000 0.000000 3.000000 33.438442 3.568000 649.362854 9.108988 5768.781738 7.329319 0.455733 0.006724 0.001815 1.000000 0.000000 3.000000 32.744579 3.568000 634.257019 9.118205 5762.418945 -0.048173 -0.518322 -0.022743 -0.003401 0.200000 0.000000 2.000000 32.035774 3.568000 783.856689 9.109861 
3.618000 45.345596 6.196102 -0.012743 0.000965 0.000239 1.000000 0.000000 3.000000 34.349148 3.612000 608.702332 9.118129 24.504980 -0.439847 0.941688 0.028206 0.007522 0.100000 0.000000 3.000000 33.058079 3.612000 594.656311 9.122913 17.792038 6.463630 1.104316 0.037898 0.008258 1.000000 0.000000 3.000000 32.943752 3.612000 587.523743 9.111469 11.026115 6.627433 -1.897052 -0.046269 -0.008795 1.000000 0.000000 3.000000 33.764290 3.612000 671.162537 9.110331 5782.104004 7.474093 0.024646 0.000176 -0.000334 1.000000 0.000000 3.000000 33.737328 3.612000 654.976685 9.107382 5770.228516 7.321958 0.150169 0.002626 -0.000416 1.000000 0.000000 3.000000 33.037025 3.612000 640.172546 9.116726 5763.832031 1.699740 -0.369921 -0.027248 -0.002324 0.400000 0.000000 2.000000 32.055565 3.612000 791.921387 9.109651 
3.678000 46.861584 6.208006 0.046586 0.001853 0.000559 1.000000 0.000000 3.000000 34.720493 3.656000 615.204956 9.116116 25.957922 -0.439541 1.105194 0.035906 0.008811 0.100000 0.000000 3.000000 33.030907 3.656000 587.592407 9.122828 19.246323 6.480626 1.241866 0.038243 0.009161 1.000000 0.000000 3.000000 33.331261 3.656000 594.314758 9.109385 12.515552 6.581862 -1.523437 -0.033234 -0.008131 1.000000 0.000000 3.000000 34.160027 3.656000 678.793640 9.108149 5783.600098 7.439983 -0.023355 -0.001755 -0.000528 1.000000 0.000000 3.000000 34.183880 3.656000 663.389771 9.104950 5771.689453 7.312768 0.023299 -0.002766 -0.000617 1.000000 0.000000 3.000000 33.475296 3.656000 648.728699 9.114486 5765.248047 4.465780 -0.638999 -0.023425 -0.003941 0.600000 0.000000 2.000000 32.249996 3.656000 802.909424 9.108586 
3.732000 49.157970 6.217210 -0.051429 -0.000323 -0.000796 1.000000 0.000000 3.000000 35.055286 3.722000 621.090881 9.114279 28.142488 6.885158 1.196332 0.038157 0.009397 1.000000 0.000000 3.000000 33.371658 3.722000 610.509644 9.121003 21.434000 0.151280 1.401196 0.038112 0.009657 0.200000 0.000000 3.000000 32.924774 3.722000 572.137878 9.109222 14.773120 6.627609 -1.220647 -0.028270 -0.006942 1.000000 0.000000 3.000000 34.516590 3.722000 686.046204 9.106156 1.911682 7.405149 -0.066341 -0.003097 -0.000705 1.000000 0.000000 3.000000 34.583752 3.722000 670.990173 9.102738 5773.907715 7.302462 -0.108519 -0.006118 -0.001258 1.000000 0.000000 3.000000 33.869205 3.722000 656.201538 9.112449 5767.386719 7.774558 -1.066385 -0.026661 -0.009116 0.900000 0.000000 2.000000 32.584114 3.722000 823.123413 9.106815 
3.832000 52.261787 6.228980 -0.175319 -0.006931 -0.001363 1.000000 0.000000 3.000000 35.676601 3.810000 632.063110 9.110817 31.098661 6.781828 1.501629 0.046611 0.012252 1.000000 0.000000 3.000000 34.052994 3.810000 621.839539 9.117600 24.333838 3.242431 1.263761 0.037867 0.008159 0.600000 0.000000 3.000000 33.089977 3.810000 581.987244 9.108114 17.827744 6.669184 -0.923902 -0.023594 -0.005529 1.000000 0.000000 3.000000 35.179749 3.810000 699.465698 9.102393 4.977535 7.343862 -0.135239 -0.004492 -0.001084 1.000000 0.000000 3.000000 35.319614 3.810000 684.961121 9.098603 5776.916016 7.271776 -0.283951 -0.009595 -0.002171 1.000000 0.000000 3.000000 34.596615 3.810000 669.886292 9.108616 5770.282227 -0.432836 -1.267933 -0.034381 -0.011292 0.100000 0.000000 3.000000 32.891930 3.810000 597.190491 9.105114 
3.888000 54.621281 6.223352 -0.147950 -0.004068 -0.000629 1.000000 0.000000 3.000000 36.024509 3.876000 638.203735 9.108843 33.350494 6.747104 1.667937 0.051154 0.013240 1.000000 0.000000 3.000000 34.430897 3.876000 628.931519 9.115677 26.521154 5.699267 1.161530 0.034172 0.007627 0.900000 0.000000 3.000000 33.342247 3.876000 592.258423 9.106667 20.152201 6.686744 -0.863018 -0.022055 -0.005465 1.000000 0.000000 3.000000 35.552967 3.876000 706.771729 9.100245 7.314144 7.314739 -0.154607 -0.004674 -0.001134 1.000000 0.000000 3.000000 35.729332 3.876000 692.638184 9.096255 5779.210938 7.255008 -0.315535 -0.009580 -0.002158 1.000000 0.000000 3.000000 35.002560 3.876000 677.602600 9.106441 5772.459961 -0.436529 -1.680814 -0.048571 -0.015389 0.100000 0.000000 3.000000 32.866974 3.876000 590.442627 9.105022 
3.976000 57.809330 6.214167 -0.106268 -0.002805 -0.000432 1.000000 0.000000 3.000000 36.570660 3.964000 647.791992 9.105704 36.398888 6.705128 2.025407 0.061222 0.015098 1.000000 0.000000 3.000000 35.021481 3.964000 639.716614 9.112614 29.473299 6.417422 5.100331 0.178651 0.066224 1.000000 0.000000 3.000000 33.896626 3.964000 603.947449 9.103592 23.296240 6.715396 -0.764828 -0.020068 -0.004811 1.000000 0.000000 3.000000 36.141392 3.964000 718.370239 9.096807 10.479179 7.266844 -0.179284 -0.005225 -0.001230 1.000000 0.000000 3.000000 36.369473 3.964000 704.764404 9.092533 5782.322266 7.229526 -0.349064 -0.010261 -0.002217 1.000000 0.000000 3.000000 35.638592 3.964000 689.708923 9.102978 5775.369141 7.578603 -1.839970 -0.066515 -0.013604 1.000000 0.000000 3.000000 33.237831 3.964000 612.944702 9.102818 
4.024000 59.421387 6.209220 -0.118327 -0.002879 -0.000683 1.000000 0.000000 3.000000 36.868267 4.008000 652.981445 9.103965 37.942650 6.676802 2.292151 0.070156 0.016876 1.000000 0.000000 3.000000 35.341843 4.008000 645.418396 9.110927 30.967863 6.493121 -0.461784 0.147172 -0.023964 1.000000 0.000000 3.000000 34.205101 4.008000 609.802246 9.101863 24.887609 6.732223 -0.715428 -0.019256 -0.004396 1.000000 0.000000 3.000000 36.463284 4.008000 724.783508 9.094901 12.082812 7.240793 -0.192236 -0.005550 -0.001281 1.000000 0.000000 3.000000 36.716999 4.008000 711.267212 9.090482 5783.900391 7.216418 -0.291076 -0.008098 -0.001459 1.000000 0.000000 3.000000 35.984562 4.008000 696.309998 9.101067 5776.842285 7.508982 -2.030519 -0.063308 -0.013868 1.000000 0.000000 3.000000 33.599033 4.008000 617.685120 9.100943 
4.072000 61.045410 6.203628 -0.131907 -0.003758 -0.000854 1.000000 0.000000 3.000000 37.165543 4.052000 658.221375 9.102213 39.499470 6.648804 2.388000 0.069886 0.016410 1.000000 0.000000 3.000000 35.660889 4.052000 651.069763 9.109233 32.474762 6.536582 1.772839 0.031807 -0.005940 1.000000 0.000000 3.000000 34.516994 4.052000 615.421265 9.100112 26.491858 6.747192 -0.691595 -0.018119 -0.004257 1.000000 0.000000 3.000000 36.786125 4.052000 731.087646 9.092973 13.700488 7.214991 -0.206308 -0.005950 -0.001356 1.000000 0.000000 3.000000 37.063068 4.052000 717.872803 9.088422 1.534119 7.203719 -0.219778 -0.004935 -0.000837 1.000000 0.000000 3.000000 36.329800 4.052000 702.939636 9.099142 5778.331543 7.464022 -1.105793 -0.036470 -0.001121 1.000000 0.000000 3.000000 33.957359 4.052000 623.646545 9.099058 
4.188000 65.989494 6.190440 -0.188445 -0.005429 -0.001231 1.000000 0.000000 3.000000 37.882969 4.184000 670.813049 9.097919 44.247208 6.577886 2.951542 0.083564 0.020218 1.000000 0.000000 3.000000 36.425888 4.184000 664.694397 9.105096 37.070885 6.519660 5.020632 0.031611 0.066369 1.000000 0.000000 3.000000 35.275097 4.184000 628.895874 9.095792 31.382353 6.776162 -0.521613 -0.013644 -0.002515 1.000000 0.000000 3.000000 37.568848 4.184000 746.485962 9.088221 18.636948 7.153698 -0.172612 -0.005816 -0.000743 1.000000 0.000000 3.000000 37.894653 4.184000 733.555298 9.083374 6.373775 7.172144 -0.102371 -0.001965 -0.000382 1.000000 0.000000 3.000000 37.161732 4.184000 718.744324 9.094417 5782.895508 7.355466 -1.054230 -0.019908 -0.005852 1.000000 0.000000 3.000000 34.815556 4.184000 639.732117 9.094437 
4.262000 68.501945 6.181977 -0.234283 -0.006602 -0.001435 1.000000 0.000000 3.000000 38.339867 4.250000 678.799927 9.095128 46.664196 6.534578 3.135480 0.087903 0.019827 1.000000 0.000000 3.000000 36.909462 4.250000 673.353149 9.102424 39.411030 6.573818 1.400640 0.083379 -0.004025 1.000000 0.000000 3.000000 35.753860 4.250000 637.454285 9.092977 33.871490 6.795130 -0.409728 -0.008554 -0.001682 1.000000 0.000000 3.000000 38.069908 4.250000 756.351501 9.085127 21.151957 7.103985 -0.095277 -0.001087 -0.000069 1.000000 0.000000 3.000000 38.421021 4.250000 743.473511 9.080123 8.840385 7.116813 -0.069908 -0.001714 -0.000278 1.000000 0.000000 3.000000 37.690514 4.250000 728.759338 9.091356 1.268616 7.310086 -1.043366 -0.074764 -0.008547 1.000000 0.000000 3.000000 35.356976 4.250000 649.752319 9.091449 
4.314000 70.191818 6.192818 -0.266542 -0.007579 -0.001574 1.000000 0.000000 3.000000 38.660458 4.294000 684.438171 9.093144 48.291332 6.506935 3.078870 0.084321 0.018077 1.000000 0.000000 3.000000 37.247437 4.294000 679.364075 9.100539 40.986774 6.570485 1.622294 0.004585 -0.000898 1.000000 0.000000 3.000000 36.094688 4.294000 643.271606 9.090969 35.547203 6.805403 -0.283699 -0.004837 -0.000683 1.000000 0.000000 3.000000 38.422867 4.294000 763.266663 9.082919 22.845743 7.201989 -0.031473 0.000513 0.000218 1.000000 0.000000 3.000000 38.792542 4.294000 750.399353 9.077817 10.502068 7.128770 -0.075076 -0.001834 -0.000409 1.000000 0.000000 3.000000 38.061119 4.294000 735.719788 9.089182 2.827820 7.282085 -1.564515 -0.045745 -0.008414 1.000000 0.000000 3.000000 35.735760 4.294000 656.406860 9.089338 
4.364000 72.749008 6.169282 -0.222923 -0.007690 -0.000919 1.000000 0.000000 3.000000 38.968483 4.360000 689.818604 9.091219 50.755623 6.483753 2.531689 0.062022 0.011831 1.000000 0.000000 3.000000 37.571198 4.360000 685.107849 9.098706 43.373734 6.493204 2.401243 0.202339 -0.024406 1.000000 0.000000 3.000000 36.415264 4.360000 649.190613 9.089021 38.085228 6.819656 -0.066242 0.000853 0.001397 1.000000 0.000000 3.000000 38.762829 4.360000 769.957397 9.080772 25.412512 7.169518 -0.003456 0.000907 0.000155 1.000000 0.000000 3.000000 39.150978 4.360000 757.172913 9.075596 13.020434 7.055716 -0.089245 -0.002393 -0.000554 1.000000 0.000000 3.000000 38.415607 4.360000 742.373108 9.087084 5.193111 7.209143 -1.313543 -0.034146 -0.005817 1.000000 0.000000 3.000000 36.098015 4.360000 662.770508 9.087288 
4.430000 75.333107 6.160560 -0.156257 -0.002708 -0.000247 1.000000 0.000000 3.000000 39.374615 4.426000 696.898804 9.088654 53.248055 6.450156 1.361462 0.015991 0.001947 1.000000 0.000000 3.000000 37.996914 4.426000 692.598755 9.096283 45.788284 6.567212 3.365692 -0.005963 0.013467 1.000000 0.000000 3.000000 36.846851 4.426000 656.528320 9.086420 40.652912 6.789391 3.736988 0.019114 0.336121 1.000000 0.000000 3.000000 39.212444 4.426000 778.785339 9.077900 28.010408 7.126283 -0.020962 0.000232 -0.000275 1.000000 0.000000 3.000000 39.621780 4.426000 765.970398 9.072638 15.569625 7.028167 -0.100074 -0.002434 -0.000596 1.000000 0.000000 3.000000 38.880318 4.426000 751.014282 9.084303 7.589840 7.191135 -0.928689 -0.022446 -0.003374 1.000000 0.000000 3.000000 36.573174 4.426000 671.141541 9.084571 
4.480000 77.070656 6.153569 -0.107664 -0.001286 -0.000239 1.000000 0.000000 3.000000 39.681770 4.470000 702.335144 9.086692 54.925236 6.420239 0.680015 0.003276 -0.000010 1.000000 0.000000 3.000000 38.317921 4.470000 698.306274 9.094427 47.413647 6.558213 1.389648 0.005559 0.004448 1.000000 0.000000 3.000000 37.174015 4.470000 662.225525 9.084427 42.381062 5.848370 12.997707 0.513341 0.266789 1.000000 0.000000 3.000000 39.513096 4.470000 786.223572 9.075697 29.759615 7.092893 -0.090326 -0.002660 -0.001033 1.000000 0.000000 3.000000 39.976448 4.470000 772.657593 9.070388 17.286057 6.986009 -0.117084 -0.003274 -0.000727 1.000000 0.000000 3.000000 39.229736 4.470000 757.602051 9.082181 9.205009 7.148682 -0.613401 -0.011446 -0.001184 1.000000 0.000000 3.000000 36.930767 4.470000 677.564636 9.082497 
4.550000 79.699371 6.143658 -0.069707 -0.001108 -0.000278 1.000000 0.000000 3.000000 40.111423 4.536000 709.821106 9.083914 57.464176 6.380121 0.094697 -0.004529 -0.001802 1.000000 0.000000 3.000000 38.764999 4.536000 706.236023 9.091824 49.875256 6.553340 0.730556 -0.003330 0.004773 1.000000 0.000000 3.000000 37.632000 4.536000 670.257141 9.081605 44.996719 6.391252 15.575905 0.681351 0.150195 1.000000 0.000000 3.000000 39.926682 4.536000 799.887512 9.072558 32.409088 7.046980 -0.215597 -0.007617 -0.001733 1.000000 0.000000 3.000000 40.470261 4.536000 781.933472 9.067217 19.885965 6.926060 -0.129236 -0.003775 -0.000667 1.000000 0.000000 3.000000 39.715611 4.536000 766.609985 9.079210 11.653674 7.096001 -0.215585 -0.000531 0.000740 1.000000 0.000000 3.000000 37.428398 4.536000 686.343994 9.079576 
4.604000 82.354820 6.136485 -0.084097 -0.002086 -0.000585 1.000000 0.000000 3.000000 40.442223 4.602000 715.687317 9.081751 60.031006 6.348238 -0.256699 -0.012963 -0.003449 1.000000 0.000000 3.000000 39.108006 4.602000 712.304810 9.089794 52.365303 6.551718 0.098596 0.003270 0.002968 1.000000 0.000000 3.000000 37.985077 4.602000 676.441772 9.079401 47.640087 6.632283 16.345612 0.603922 0.080211 1.000000 0.000000 3.000000 40.239124 4.602000 809.541992 9.070091 35.089256 7.011261 -0.208949 -0.005883 -0.000960 1.000000 0.000000 3.000000 40.849041 4.602000 789.022034 9.064755 22.516092 6.880111 -0.165459 -0.004381 -0.000984 1.000000 0.000000 3.000000 40.087421 4.602000 773.596069 9.076900 14.133288 7.053298 0.068011 0.007041 0.002361 1.000000 0.000000 3.000000 37.809456 4.602000 693.196350 9.077310 
4.656000 84.139915 6.129618 -0.118465 -0.003372 -0.000782 1.000000 0.000000 3.000000 40.760616 4.646000 721.198853 9.079643 61.757446 6.318605 -0.481290 -0.016105 -0.003796 1.000000 0.000000 3.000000 39.436604 4.646000 718.184814 9.087835 54.041206 6.548853 0.069427 -0.014598 -0.001793 1.000000 0.000000 3.000000 38.324871 4.646000 682.439392 9.077258 49.417004 6.905786 15.504828 0.421240 0.035052 1.000000 0.000000 3.000000 40.551689 4.646000 816.069336 9.067683 36.892967 6.977487 -0.183539 -0.004218 -0.000700 1.000000 0.000000 3.000000 41.211945 4.646000 795.838501 9.062375 24.286108 6.823060 -0.194920 -0.005310 -0.001106 1.000000 0.000000 3.000000 40.443245 4.646000 780.223572 9.074668 15.803390 7.013128 0.222811 0.010721 0.002296 1.000000 0.000000 3.000000 38.174465 4.646000 699.632507 9.075111 
4.706000 85.936783 6.162085 -0.157020 -0.004562 -0.000968 1.000000 0.000000 3.000000 41.066345 4.690000 726.504333 9.077601 63.496151 6.290719 -0.574128 -0.017591 -0.003611 1.000000 0.000000 3.000000 39.751213 4.690000 723.737183 9.085941 55.729618 6.541929 0.890132 0.016398 0.011266 1.000000 0.000000 3.000000 38.651581 4.690000 688.141418 9.075178 51.205391 7.073673 13.730865 0.210527 0.001035 1.000000 0.000000 3.000000 40.875790 4.690000 819.694763 9.065347 38.710163 6.944907 -0.175775 -0.003702 -0.000783 1.000000 0.000000 3.000000 41.559258 4.690000 802.343750 9.060077 26.069372 6.793518 -0.221902 -0.005999 -0.001208 1.000000 0.000000 3.000000 40.783165 4.690000 786.581787 9.072522 17.487045 6.974399 0.365906 0.012158 0.002807 1.000000 0.000000 3.000000 38.523254 4.690000 705.890198 9.072989 
4.794000 89.566048 6.101151 -0.238208 -0.006607 -0.001376 1.000000 0.000000 3.000000 41.603146 4.778000 735.990540 9.073969 67.010063 6.243690 -0.606178 -0.015215 -0.003153 1.000000 0.000000 3.000000 40.301380 4.778000 733.498718 9.082584 59.144287 6.552589 0.093350 -0.009810 -0.000553 1.000000 0.000000 3.000000 39.226147 4.778000 698.220276 9.071466 54.816166 6.747515 7.287176 -0.048352 -0.011852 1.000000 0.000000 3.000000 41.467407 4.778000 824.570923 9.061215 42.384846 6.887982 -0.185029 -0.004567 -0.000980 1.000000 0.000000 3.000000 42.166576 4.778000 813.732605 9.056006 29.675325 6.720666 -0.274630 -0.007191 -0.001439 1.000000 0.000000 3.000000 41.376400 4.778000 797.657776 9.068719 20.894876 6.905972 0.414972 0.011546 0.002194 1.000000 0.000000 3.000000 39.132561 4.778000 716.723999 9.069226 
4.858000 92.318977 6.067904 -0.277510 -0.007772 -0.001353 1.000000 0.000000 3.000000 41.991867 4.844000 742.688599 9.071302 69.677299 6.204294 -0.494374 -0.011082 -0.002033 1.000000 0.000000 3.000000 40.698624 4.844000 740.618408 9.080122 61.738525 6.533502 -1.020312 -0.043602 -0.009716 1.000000 0.000000 3.000000 39.643486 4.844000 705.603638 9.068730 57.554630 6.677001 1.952331 -0.075454 -0.015973 1.000000 0.000000 3.000000 41.897305 4.844000 831.564392 9.058182 45.175797 -1.290964 -0.228184 -0.005295 -0.001167 0.100000 0.000000 3.000000 42.543678 4.844000 660.992737 9.053554 32.414032 6.667140 -0.237716 -0.006082 -0.000836 1.000000 0.000000 3.000000 41.803787 4.844000 805.642212 9.065942 23.485815 6.857067 0.347574 0.007889 0.001415 1.000000 0.000000 3.000000 39.572037 4.844000 724.479187 9.066477 
4.926000 95.098450 6.032366 -0.195650 -0.003467 -0.000430 1.000000 0.000000 3.000000 42.402603 4.910000 749.762817 9.068449 72.371445 6.165246 -0.389518 -0.007968 -0.001537 1.000000 0.000000 3.000000 41.118328 4.910000 748.039917 9.077496 64.361572 6.847448 -1.449948 -0.047222 -0.008455 1.000000 0.000000 3.000000 40.103855 4.910000 713.647461 9.065788 60.320923 6.635273 -1.715068 -0.105043 -0.024067 1.000000 0.000000 3.000000 42.350471 4.910000 840.184692 9.054919 47.982861 -0.589670 -0.265037 -0.006983 -0.001400 0.100000 0.000000 4.000000 42.509689 4.910000 650.735657 9.053391 35.181664 6.608222 -0.158497 -0.002393 -0.000355 1.000000 0.000000 3.000000 42.254097 4.910000 814.020142 9.062991 26.106543 6.800800 0.242524 0.004982 0.000722 1.000000 0.000000 3.000000 40.035244 4.910000 732.732483 9.063526 
